index,time:timestamp,org:resource,concept:name,case:concept:name,web_agent,IP,start_timestamp
5907,2017-01-27 11:03:32+00:00, RichardBranson , view , Aegis.SaiVignan , Mozilla , 228.87.151.113 ,2017-01-27 11:03:32+00:00
5908,2017-01-27 11:08:26+00:00, CharlesDarwin , edit , Aegis.SaiVignan ,  , 30.31.239.122 ,2017-01-27 11:08:26+00:00
5909,2017-01-27 11:13:09+00:00, NeilArmstrong , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:15:21 , 30.170.118.172 ,2017-01-27 11:13:09+00:00
5910,2017-01-27 11:18:20+00:00, ChristopherColumbus , view , Aegis.SaiVignan , Mozilla , 44.52.197.103 ,2017-01-27 11:18:20+00:00
5911,2017-01-27 11:20:23+00:00, MarilynMonroe , attach , Aegis.SaiVignan ,  , 221.91.33.99 ,2017-01-27 11:20:23+00:00
5912,2017-01-27 11:23:39+00:00, WinstonChurchill , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:16:53 , 40.177.155.67 ,2017-01-27 11:23:39+00:00
5913,2017-01-27 11:25:26+00:00, VincentvanGogh , upload , Aegis.SaiVignan , Assignment_5.docx , 243.57.27.87 ,2017-01-27 11:25:26+00:00
5914,2017-01-27 11:32:43+00:00, RosaParks , view , Aegis.SaiVignan , Mozilla , 143.185.106.59 ,2017-01-27 11:32:43+00:00
5915,2017-01-27 11:53:12+00:00, QueenVictoria , edit , Aegis.SaiVignan ,  , 138.98.192.130 ,2017-01-27 11:53:12+00:00
5916,2017-01-27 12:03:14+00:00, EvaPeron , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:18:11 , 224.142.189.173 ,2017-01-27 12:03:14+00:00
5917,2017-01-27 12:03:52+00:00, FranklindRoosevelt , view , Aegis.SaiVignan , Mozilla , 179.218.4.87 ,2017-01-27 12:03:52+00:00
5918,2017-01-27 12:07:48+00:00, PabloPicasso , attach , Aegis.SaiVignan ,  , 212.25.51.60 ,2017-01-27 12:07:48+00:00
5919,2017-01-27 12:08:35+00:00, PaulMccartney , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:21:48 , 201.36.26.7 ,2017-01-27 12:08:35+00:00
5920,2017-01-27 12:12:06+00:00, LouisPasteur , upload , Aegis.SaiVignan , assign_2.docx , 47.108.100.96 ,2017-01-27 12:12:06+00:00
5921,2017-01-27 12:13:55+00:00, BenazirBhutto , view , Aegis.SaiVignan , Mozilla , 94.167.29.154 ,2017-01-27 12:13:55+00:00
5922,2017-01-27 12:15:48+00:00, LouisPasteur , edit , Aegis.SaiVignan ,  , 222.50.171.104 ,2017-01-27 12:15:48+00:00
5923,2017-01-27 12:17:50+00:00, MotherTeresa , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:22:11 , 144.233.120.219 ,2017-01-27 12:17:50+00:00
5924,2017-01-27 12:20:56+00:00, MargaretThatcher , view , Aegis.SaiVignan , Mozilla , 85.15.232.229 ,2017-01-27 12:20:56+00:00
5925,2017-01-27 12:23:30+00:00, NelsonMandela , edit , Aegis.SaiVignan ,  , 67.62.89.233 ,2017-01-27 12:23:30+00:00
5926,2017-01-27 12:24:25+00:00, CharlesdeGaulle , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:34:23 , 137.129.127.164 ,2017-01-27 12:24:25+00:00
5927,2017-01-27 12:24:37+00:00, EvaPeron , view , Aegis.SaiVignan , Mozilla , 72.120.101.54 ,2017-01-27 12:24:37+00:00
5928,2017-01-27 12:31:38+00:00, AbrahamLincoln , attach , Aegis.SaiVignan ,  , 195.60.153.209 ,2017-01-27 12:31:38+00:00
5929,2017-01-27 12:32:08+00:00, RichardBranson , save , Aegis.SaiVignan , repRev 1 by BaseUserMapping_333 2017/03/18 07:34:46 , 47.108.100.96 ,2017-01-27 12:32:08+00:00
5930,2017-01-27 12:37:25+00:00, PabloPicasso , upload , Aegis.SaiVignan , assign_1.docx , 179.218.4.87 ,2017-01-27 12:37:25+00:00
5931,2017-01-27 12:37:38+00:00, MartinlutherKing , view , Aegis.SaiVignan , Mozilla , 228.87.151.113 ,2017-01-27 12:37:38+00:00
5932,2017-01-27 12:40:18+00:00, DesmondTutu , view , Aegis.WebHome , Mozilla , 148.66.190.228 ,2017-01-27 12:40:18+00:00
5933,2017-01-27 12:47:46+00:00, CharlesDarwin , view , Main.WebHome , Mozilla , 144.249.99.41 ,2017-01-27 12:47:46+00:00
5934,2017-01-27 12:54:10+00:00, CharlesdeGaulle , view , Main.WebHome , Mozilla , 171.155.32.163 ,2017-01-27 12:54:10+00:00
5935,2017-01-27 12:55:50+00:00, QueenVictoria , view , Flytbase.WebHome , Mozilla (web doesn't exist) , 86.223.191.167 ,2017-01-27 12:55:50+00:00
5936,2017-01-27 12:57:45+00:00, CharlesDarwin , view , TWiki.ManagingWebs , Mozilla , 155.248.2.129 ,2017-01-27 12:57:45+00:00
5937,2017-01-27 12:58:47+00:00, FranklindRoosevelt , save , Flytbase.WebPreferences ,  , 222.50.171.104 ,2017-01-27 12:58:47+00:00
5938,2017-01-27 13:03:23+00:00, DonaldTrump , createweb , Flytbase , _default , 137.129.127.164 ,2017-01-27 13:03:23+00:00
5939,2017-01-27 13:06:17+00:00, RichardBranson , view , Flytbase.WebHome , Mozilla , 243.57.27.87 ,2017-01-27 13:06:17+00:00
5940,2017-01-27 13:08:30+00:00, PeterSellers , view , Flytbase.HandleCommands , Mozilla (not exist) , 195.60.153.209 ,2017-01-27 13:08:30+00:00
5941,2017-01-27 13:32:19+00:00, JkRowling , view , Flytbase.HandleCommands , Mozilla (not exist) , 171.155.32.163 ,2017-01-27 13:32:19+00:00
5942,2017-01-27 13:34:11+00:00, JkRowling , edit , Flytbase.HandleCommands , (not exist) , 67.62.89.233 ,2017-01-27 13:34:11+00:00
5943,2017-01-27 13:37:53+00:00, DonaldTrump , save , Flytbase.HandleCommands ,  , 76.235.99.163 ,2017-01-27 13:37:53+00:00
5944,2017-01-27 13:38:34+00:00, BenazirBhutto , view , Flytbase.HandleCommands , Mozilla , 72.120.101.54 ,2017-01-27 13:38:34+00:00
5945,2017-01-27 13:43:02+00:00, PopejohnPaul , view , Flytbase.KnowledgeBase , Mozilla (not exist) , 76.235.99.163 ,2017-01-27 13:43:02+00:00
5946,2017-01-27 13:55:18+00:00, MarilynMonroe , view , Flytbase.KnowledgeBase , Mozilla (not exist) , 139.44.179.69 ,2017-01-27 13:55:18+00:00
5947,2017-01-27 14:01:51+00:00, BillGates , edit , Flytbase.KnowledgeBase , (not exist) , 179.218.4.87 ,2017-01-27 14:01:51+00:00
5948,2017-01-27 14:06:20+00:00, LyndonJohnson , save , Flytbase.KnowledgeBase ,  , 192.211.124.125 ,2017-01-27 14:06:20+00:00
5949,2017-01-27 14:19:45+00:00, MahatmaGandhi , view , Flytbase.KnowledgeBase , Mozilla , 7.23.107.197 ,2017-01-27 14:19:45+00:00
5950,2017-01-27 14:21:00+00:00, AungsansuuKyi , edit , Flytbase.KnowledgeBase ,  , 94.167.29.154 ,2017-01-27 14:21:00+00:00
5951,2017-01-27 14:28:50+00:00, JkRowling , save , Flytbase.KnowledgeBase , repRev 1 by BaseUserMapping_333 2017/03/22 14:58:56 , 148.66.190.228 ,2017-01-27 14:28:50+00:00
5952,2017-01-27 14:37:37+00:00, LudwigBeethoven , view , Flytbase.KnowledgeBase , Mozilla , 164.41.126.248 ,2017-01-27 14:37:37+00:00
5953,2017-01-27 14:57:52+00:00, MahatmaGandhi , view , Flytbase.ProjectProposal , Mozilla (not exist) , 111.84.19.172 ,2017-01-27 14:57:52+00:00
5954,2017-01-27 14:59:29+00:00, BarackObama , view , Flytbase.ProjectProposal , Mozilla (not exist) , 72.120.101.54 ,2017-01-27 14:59:29+00:00
5955,2017-01-27 15:08:13+00:00, DesmondTutu , edit , Flytbase.ProjectProposal , (not exist) , 164.41.126.248 ,2017-01-27 15:08:13+00:00
5956,2017-01-27 15:15:27+00:00, AungsansuuKyi , save , Flytbase.ProjectProposal ,  , 16.216.181.56 ,2017-01-27 15:15:27+00:00
5957,2017-01-27 15:33:06+00:00, JohnfKennedy , view , Flytbase.ProjectProposal , Mozilla , 143.132.190.10 ,2017-01-27 15:33:06+00:00
5958,2017-01-27 15:44:34+00:00, AbrahamLincoln , edit , Flytbase.ProjectProposal ,  , 221.91.33.99 ,2017-01-27 15:44:34+00:00
5959,2017-01-27 15:49:37+00:00, MuhammadAli , save , Flytbase.ProjectProposal , repRev 1 by BaseUserMapping_333 2017/03/22 15:09:09 , 192.211.124.125 ,2017-01-27 15:49:37+00:00
5960,2017-01-27 15:51:26+00:00, LouisPasteur , view , Flytbase.ProjectProposal , Mozilla , 19.220.148.132 ,2017-01-27 15:51:26+00:00
5961,2017-01-27 15:51:30+00:00, QueenElizabeth , edit , Flytbase.ProjectProposal ,  , 75.131.65.209 ,2017-01-27 15:51:30+00:00
5962,2017-01-27 16:26:01+00:00, IndiraGandhi , save , Flytbase.ProjectProposal , repRev 1 by BaseUserMapping_333 2017/03/22 15:09:57 , 221.156.0.8 ,2017-01-27 16:26:01+00:00
5963,2017-01-27 16:28:14+00:00, LeonardodaVinci , view , Flytbase.ProjectProposal , Mozilla , 212.25.51.60 ,2017-01-27 16:28:14+00:00
5964,2017-01-27 16:30:53+00:00, VincentvanGogh , edit , Flytbase.ProtocalPrototyping , (not exist) , 143.132.190.10 ,2017-01-27 16:30:53+00:00
5965,2017-01-27 16:31:58+00:00, WinstonChurchill , save , Flytbase.ProtocalPrototyping ,  , 207.166.14.189 ,2017-01-27 16:31:58+00:00
5966,2017-01-27 16:56:55+00:00, LeonardodaVinci , view , Flytbase.ProtocalPrototyping , Mozilla , 212.141.203.14 ,2017-01-27 16:56:55+00:00
5967,2017-01-27 16:59:35+00:00, IndiraGandhi , edit , Flytbase.ProtocalPrototyping ,  , 86.223.191.167 ,2017-01-27 16:59:35+00:00
5968,2017-01-27 17:01:59+00:00, GeorgeOrwell , save , Flytbase.ProtocalPrototyping , repRev 1 by BaseUserMapping_333 2017/03/22 15:11:12 , 72.120.101.54 ,2017-01-27 17:01:59+00:00
5969,2017-01-27 17:02:42+00:00, ElvisPresley , view , Flytbase.ProtocalPrototyping , Mozilla , 22.58.214.143 ,2017-01-27 17:02:42+00:00
5970,2017-01-27 17:10:22+00:00, MargaretThatcher , view , Main.WebHome , Mozilla , 235.40.131.35 ,2017-01-27 17:10:22+00:00
5971,2017-01-27 17:11:16+00:00, LeonardodaVinci , view , Flytbase.WebHome , Mozilla , 197.72.39.116 ,2017-01-27 17:11:16+00:00
5972,2017-01-27 17:34:07+00:00, PeterSellers , view , Flytbase.KnowledgeBase , Mozilla , 167.173.184.145 ,2017-01-27 17:34:07+00:00
5973,2017-01-27 17:46:35+00:00, RichardBranson , edit , Flytbase.KnowledgeBase ,  , 139.44.179.69 ,2017-01-27 17:46:35+00:00
5974,2017-01-27 17:49:23+00:00, LeoTolstoy , save , Flytbase.KnowledgeBase ,  , 202.32.200.236 ,2017-01-27 17:49:23+00:00
5975,2017-01-27 17:51:25+00:00, MalcolmX , view , Flytbase.KnowledgeBase , Mozilla , 85.15.232.229 ,2017-01-27 17:51:25+00:00
5976,2017-01-27 17:57:47+00:00, EvaPeron , edit , Flytbase.KnowledgeBase ,  , 97.51.168.65 ,2017-01-27 17:57:47+00:00
5977,2017-01-27 17:58:26+00:00, RichardBranson , save , Flytbase.KnowledgeBase , repRev 2 by BaseUserMapping_333 2017/03/23 07:59:28 , 252.213.203.114 ,2017-01-27 17:58:26+00:00
5978,2017-01-27 17:59:36+00:00, MuhammadAli , view , Flytbase.KnowledgeBase , Mozilla , 203.106.94.74 ,2017-01-27 17:59:36+00:00
5979,2017-01-27 18:01:02+00:00, LyndonJohnson , edit , Flytbase.KnowledgeBase ,  , 178.237.189.6 ,2017-01-27 18:01:02+00:00
5980,2017-01-27 18:03:09+00:00, JawaharlalNehru , save , Flytbase.KnowledgeBase , repRev 2 by BaseUserMapping_333 2017/03/23 08:10:06 , 131.33.83.174 ,2017-01-27 18:03:09+00:00
5981,2017-01-27 18:03:24+00:00, WaltDisney , view , Flytbase.KnowledgeBase , Mozilla , 30.170.118.172 ,2017-01-27 18:03:24+00:00
5982,2017-01-27 18:07:54+00:00, ThomasEdison , view , Main.WebHome , Mozilla , 72.120.101.54 ,2017-01-27 18:07:54+00:00
5983,2017-01-27 18:12:52+00:00, AbrahamLincoln , view , Aegis.WebHome , Mozilla , 138.98.192.130 ,2017-01-27 18:12:52+00:00
5984,2017-01-27 18:12:53+00:00, LeonardodaVinci , view , Aegis.MovieLens , Mozilla (not exist) , 120.69.75.202 ,2017-01-27 18:12:53+00:00
5985,2017-01-27 18:17:23+00:00, WinstonChurchill , view , Aegis.MovieLens , Mozilla (not exist) , 41.80.213.179 ,2017-01-27 18:17:23+00:00
5986,2017-01-27 18:24:48+00:00, QueenElizabeth , edit , Aegis.MovieLens , (not exist) , 107.175.97.53 ,2017-01-27 18:24:48+00:00
5987,2017-01-27 18:32:54+00:00, WaltDisney , save , Aegis.MovieLens ,  , 137.129.127.164 ,2017-01-27 18:32:54+00:00
5988,2017-01-27 18:36:37+00:00, AungsansuuKyi , view , Aegis.MovieLens , Mozilla , 44.52.197.103 ,2017-01-27 18:36:37+00:00
5989,2017-01-27 18:37:38+00:00, ElvisPresley , edit , Aegis.MovieLens ,  , 197.72.39.116 ,2017-01-27 18:37:38+00:00
5990,2017-01-27 19:00:38+00:00, AungsansuuKyi , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 12:57:44 , 224.122.35.210 ,2017-01-27 19:00:38+00:00
5991,2017-01-27 19:10:23+00:00, MotherTeresa , view , Aegis.MovieLens , Mozilla , 178.237.189.6 ,2017-01-27 19:10:23+00:00
5992,2017-01-27 19:16:23+00:00, DalaiLama , edit , Aegis.MovieLens ,  , 131.33.83.174 ,2017-01-27 19:16:23+00:00
5993,2017-01-27 19:17:25+00:00, RichardBranson , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 12:59:44 , 241.174.247.224 ,2017-01-27 19:17:25+00:00
5994,2017-01-27 19:20:46+00:00, DonaldTrump , view , Aegis.MovieLens , Mozilla , 226.223.113.236 ,2017-01-27 19:20:46+00:00
5995,2017-01-27 19:23:00+00:00, BillGates , edit , Aegis.MovieLens ,  , 59.39.232.34 ,2017-01-27 19:23:00+00:00
5996,2017-01-27 19:25:55+00:00, MarilynMonroe , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 13:00:52 , 212.25.51.60 ,2017-01-27 19:25:55+00:00
5997,2017-01-27 19:33:25+00:00, AbrahamLincoln , view , Aegis.MovieLens , Mozilla , 230.200.204.160 ,2017-01-27 19:33:25+00:00
5998,2017-01-27 19:37:50+00:00, PeterSellers , edit , Aegis.MovieLens ,  , 235.40.131.35 ,2017-01-27 19:37:50+00:00
5999,2017-01-27 19:56:28+00:00, ChristopherColumbus , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 13:02:41 , 201.36.26.7 ,2017-01-27 19:56:28+00:00
6000,2017-01-27 19:58:17+00:00, JawaharlalNehru , view , Aegis.MovieLens , Mozilla , 96.170.252.122 ,2017-01-27 19:58:17+00:00
6001,2017-01-27 20:00:08+00:00, OprahWinfrey , edit , Aegis.MovieLens ,  , 212.25.51.60 ,2017-01-27 20:00:08+00:00
6002,2017-01-27 20:09:41+00:00, DonaldTrump , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 13:08:38 , 85.15.232.229 ,2017-01-27 20:09:41+00:00
6003,2017-01-27 20:16:04+00:00, BillGates , view , Aegis.MovieLens , Mozilla , 154.24.112.80 ,2017-01-27 20:16:04+00:00
6004,2017-01-27 20:19:39+00:00, PeterSellers , edit , Aegis.MovieLens ,  , 22.58.214.143 ,2017-01-27 20:19:39+00:00
6005,2017-01-27 20:22:47+00:00, ChristopherColumbus , save , Aegis.MovieLens , repRev 1 by BaseUserMapping_333 2017/03/23 13:16:51 , 224.142.189.173 ,2017-01-27 20:22:47+00:00
6006,2017-01-27 20:27:19+00:00, JkRowling , view , Aegis.MovieLens , Mozilla , 67.62.89.233 ,2017-01-27 20:27:19+00:00
6007,2017-01-27 20:31:04+00:00, QueenVictoria , view , Aegis.DataExamples , Mozilla (not exist) , 154.24.112.80 ,2017-01-27 20:31:04+00:00
6008,2017-01-27 20:33:08+00:00, AlbertEinstein , view , Aegis.DataExamples , Mozilla (not exist) , 86.136.47.118 ,2017-01-27 20:33:08+00:00
6009,2017-01-27 20:42:13+00:00, DesmondTutu , edit , Aegis.DataExamples , (not exist) , 89.235.198.102 ,2017-01-27 20:42:13+00:00
6010,2017-01-27 20:42:37+00:00, MarilynMonroe , save , Aegis.DataExamples ,  , 167.173.184.145 ,2017-01-27 20:42:37+00:00
6011,2017-01-27 20:49:11+00:00, BarackObama , view , Aegis.DataExamples , Mozilla , 144.233.120.219 ,2017-01-27 20:49:11+00:00
6012,2017-01-27 20:52:05+00:00, QueenVictoria , edit , Aegis.DataExamples ,  , 154.24.112.80 ,2017-01-27 20:52:05+00:00
6013,2017-01-27 21:21:06+00:00, BillGates , save , Aegis.DataExamples , repRev 1 by BaseUserMapping_333 2017/03/23 14:29:03 , 103.135.136.84 ,2017-01-27 21:21:06+00:00
6014,2017-01-27 21:26:42+00:00, NelsonMandela , view , Aegis.DataExamples , Mozilla , 51.83.20.63 ,2017-01-27 21:26:42+00:00
6015,2017-01-27 21:27:59+00:00, ChristopherColumbus , edit , Aegis.FoodDatabase , (not exist) , 154.24.112.80 ,2017-01-27 21:27:59+00:00
6016,2017-01-27 21:31:30+00:00, LeoTolstoy , save , Aegis.FoodDatabase ,  , 137.129.127.164 ,2017-01-27 21:31:30+00:00
6017,2017-01-27 21:42:53+00:00, DonaldTrump , view , Aegis.FoodDatabase , Mozilla , 176.162.80.71 ,2017-01-27 21:42:53+00:00
6018,2017-01-27 21:44:44+00:00, AbrahamLincoln , edit , Aegis.FoodDatabase ,  , 96.170.252.122 ,2017-01-27 21:44:44+00:00
6019,2017-01-27 21:49:34+00:00, MuhammadAli , save , Aegis.FoodDatabase , repRev 1 by BaseUserMapping_333 2017/03/23 14:29:25 , 209.0.136.148 ,2017-01-27 21:49:34+00:00
6020,2017-01-27 21:50:00+00:00, QueenVictoria , view , Aegis.FoodDatabase , Mozilla , 41.80.213.179 ,2017-01-27 21:50:00+00:00
6021,2017-01-27 21:57:38+00:00, LeonardodaVinci , edit , Aegis.FoodDatabase ,  , 123.2.24.119 ,2017-01-27 21:57:38+00:00
6022,2017-01-27 21:59:01+00:00, AbrahamLincoln , save , Aegis.FoodDatabase , repRev 1 by BaseUserMapping_333 2017/03/23 14:29:52 , 212.141.203.14 ,2017-01-27 21:59:01+00:00
6023,2017-01-27 22:07:52+00:00, MartinlutherKing , view , Aegis.FoodDatabase , Mozilla , 143.91.55.48 ,2017-01-27 22:07:52+00:00
6024,2017-01-27 22:25:52+00:00, AlbertEinstein , view , Aegis.DataExamples , Mozilla , 144.249.99.41 ,2017-01-27 22:25:52+00:00
6025,2017-01-27 22:27:16+00:00, ChristopherColumbus , edit , Aegis.DataExamples ,  , 235.40.131.35 ,2017-01-27 22:27:16+00:00
6026,2017-01-27 22:30:31+00:00, LyndonJohnson , save , Aegis.DataExamples , repRev 1 by BaseUserMapping_333 2017/03/23 14:40:06 , 107.175.97.53 ,2017-01-27 22:30:31+00:00
6027,2017-01-27 22:35:14+00:00, ThomasEdison , view , Aegis.DataExamples , Mozilla , 221.156.0.8 ,2017-01-27 22:35:14+00:00
6028,2017-01-27 22:55:07+00:00, LeonardodaVinci , edit , Aegis.FederalElection , (not exist) , 224.142.189.173 ,2017-01-27 22:55:07+00:00
6029,2017-01-27 23:14:15+00:00, JkRowling , save , Aegis.FederalElection ,  , 89.235.198.102 ,2017-01-27 23:14:15+00:00
6030,2017-01-27 23:17:10+00:00, DonaldTrump , view , Aegis.FederalElection , Mozilla , 19.220.148.132 ,2017-01-27 23:17:10+00:00
6031,2017-01-27 23:23:22+00:00, DesmondTutu , edit , Aegis.FederalElection ,  , 75.214.138.32 ,2017-01-27 23:23:22+00:00
6032,2017-01-27 23:55:21+00:00, GeorgeOrwell , save , Aegis.FederalElection , repRev 1 by BaseUserMapping_333 2017/03/23 14:40:39 , 105.171.75.227 ,2017-01-27 23:55:21+00:00
6033,2017-01-27 23:57:51+00:00, MikhailGorbachev , view , Aegis.FederalElection , Mozilla , 228.173.210.41 ,2017-01-27 23:57:51+00:00
6034,2017-01-28 00:02:30+00:00, LyndonJohnson , view , Aegis.DataExamples , Mozilla , 222.204.63.78 ,2017-01-28 00:02:30+00:00
6035,2017-01-28 00:03:36+00:00, BarackObama , view , Aegis.WebHome , Mozilla , 230.200.204.160 ,2017-01-28 00:03:36+00:00
6036,2017-01-28 00:08:43+00:00, LeonardodaVinci , view , Aegis.MovieLens , Mozilla , 221.91.33.99 ,2017-01-28 00:08:43+00:00
6037,2017-01-28 00:19:13+00:00, VincentvanGogh , view , Aegis.DataExamples , Mozilla , 44.52.197.103 ,2017-01-28 00:19:13+00:00
6038,2017-01-28 00:29:34+00:00, ThomasEdison , edit , Aegis.DataExamples ,  , 202.32.200.236 ,2017-01-28 00:29:34+00:00
6039,2017-01-28 00:32:57+00:00, MikhailGorbachev , save , Aegis.DataExamples , repRev 1 by BaseUserMapping_333 2017/03/23 14:52:16 , 139.44.179.69 ,2017-01-28 00:32:57+00:00
6040,2017-01-28 00:42:09+00:00, MuhammadAli , view , Aegis.DataExamples , Mozilla , 203.122.142.177 ,2017-01-28 00:42:09+00:00
6041,2017-01-28 00:45:26+00:00, ThomasEdison , edit , Aegis.DataExamples ,  , 84.216.7.151 ,2017-01-28 00:45:26+00:00
6042,2017-01-28 00:47:56+00:00, QueenElizabeth , save , Aegis.DataExamples , repRev 1 by BaseUserMapping_333 2017/03/23 14:52:26 , 80.150.2.195 ,2017-01-28 00:47:56+00:00
6043,2017-01-28 00:48:58+00:00, MargaretThatcher , view , Aegis.DataExamples , Mozilla , 145.191.99.234 ,2017-01-28 00:48:58+00:00
6044,2017-01-28 00:52:14+00:00, LudwigBeethoven , view , Aegis.FoodDatabase , Mozilla , 224.122.35.210 ,2017-01-28 00:52:14+00:00
6045,2017-01-28 00:54:26+00:00, WinstonChurchill , view , Aegis.DataExamples , Mozilla , 16.216.181.56 ,2017-01-28 00:54:26+00:00
6046,2017-01-28 01:01:36+00:00, MargaretThatcher , view , Aegis.FederalElection , Mozilla , 197.72.39.116 ,2017-01-28 01:01:36+00:00
6047,2017-01-28 01:05:12+00:00, MahatmaGandhi , view , Flytbase.KnowledgeBase , Mozilla , 80.150.2.195 ,2017-01-28 01:05:12+00:00
6048,2017-01-28 01:09:31+00:00, RosaParks , view , Main.WebHome , Mozilla , 201.36.26.7 ,2017-01-28 01:09:31+00:00
6049,2017-01-28 01:18:18+00:00, PopejohnPaul , view , Aegis.WebHome , Mozilla , 224.142.189.173 ,2017-01-28 01:18:18+00:00
6050,2017-01-28 01:22:13+00:00, ThomasEdison , view , Aegis.DataExamples , Mozilla , 224.122.35.210 ,2017-01-28 01:22:13+00:00
6051,2017-01-28 01:29:21+00:00, DonaldTrump , edit , Aegis.DataExamples ,  , 144.161.226.230 ,2017-01-28 01:29:21+00:00
6052,2017-01-28 01:32:06+00:00, MalcolmX , save , Aegis.DataExamples ,  , 221.91.33.99 ,2017-01-28 01:32:06+00:00
6053,2017-01-28 01:37:28+00:00, WaltDisney , view , Aegis.DataExamples , Mozilla , 212.25.51.60 ,2017-01-28 01:37:28+00:00
6054,2017-01-28 01:49:57+00:00, ThomasEdison , view , Aegis.WebHome , Mozilla , 22.58.214.143 ,2017-01-28 01:49:57+00:00
6055,2017-01-28 01:50:07+00:00, LeonardodaVinci , view , Aegis.ProjectAssignment , Mozilla , 199.168.5.94 ,2017-01-28 01:50:07+00:00
6056,2017-01-28 02:03:16+00:00, MarilynMonroe , view , Aegis.SaiVignan , Mozilla , 144.233.120.219 ,2017-01-28 02:03:16+00:00
6057,2017-01-28 02:09:28+00:00, WinstonChurchill , view , Aegis.PythonSudents , Mozilla , 222.50.171.104 ,2017-01-28 02:09:28+00:00
6058,2017-01-28 02:09:48+00:00, LeonardodaVinci , edit , Aegis.PythonSudents ,  , 212.141.203.14 ,2017-01-28 02:09:48+00:00
6059,2017-01-28 02:12:14+00:00, QueenElizabeth , save , Aegis.PythonSudents ,  , 222.50.171.104 ,2017-01-28 02:12:14+00:00
6060,2017-01-28 02:37:00+00:00, LouisPasteur , view , Aegis.PythonSudents , Mozilla , 222.204.63.78 ,2017-01-28 02:37:00+00:00
6061,2017-01-28 02:43:41+00:00, QueenVictoria , edit , Aegis.AbhishekKulkarni , (not exist) , 146.20.0.193 ,2017-01-28 02:43:41+00:00
6062,2017-01-28 02:46:47+00:00, WinstonChurchill , save , Aegis.AbhishekKulkarni ,  , 253.111.182.73 ,2017-01-28 02:46:47+00:00
6063,2017-01-28 02:59:48+00:00, WinstonChurchill , view , Aegis.AbhishekKulkarni , Mozilla , 208.194.107.58 ,2017-01-28 02:59:48+00:00
6064,2017-01-28 03:14:16+00:00, DesmondTutu , view , Aegis.PythonSudents , Mozilla , 160.37.237.251 ,2017-01-28 03:14:16+00:00
6065,2017-01-28 03:21:54+00:00, QueenElizabeth , view , Aegis.GauriHanmante , Mozilla , 201.36.26.7 ,2017-01-28 03:21:54+00:00
6066,2017-01-28 03:29:28+00:00, DonaldTrump , view , Aegis.AbhishekKulkarni , Mozilla , 86.136.47.118 ,2017-01-28 03:29:28+00:00
6067,2017-01-28 03:30:06+00:00, LeonardodaVinci , edit , Aegis.AbhishekKulkarni ,  , 75.214.138.32 ,2017-01-28 03:30:06+00:00
6068,2017-01-28 03:40:13+00:00, LeoTolstoy , save , Aegis.AbhishekKulkarni , repRev 1 by BaseUserMapping_333 2017/03/25 06:35:33 , 44.52.197.103 ,2017-01-28 03:40:13+00:00
6069,2017-01-28 03:40:42+00:00, MalcolmX , view , Aegis.AbhishekKulkarni , Mozilla , 201.36.26.7 ,2017-01-28 03:40:42+00:00
6070,2017-01-28 03:43:18+00:00, LouisPasteur , edit , Aegis.AbhishekKulkarni ,  , 96.170.252.122 ,2017-01-28 03:43:18+00:00
6071,2017-01-28 03:51:36+00:00, JohnfKennedy , save , Aegis.AbhishekKulkarni , repRev 1 by BaseUserMapping_333 2017/03/25 06:38:34 , 107.175.97.53 ,2017-01-28 03:51:36+00:00
6072,2017-01-28 04:06:44+00:00, CharlesdeGaulle , view , Aegis.AbhishekKulkarni , Mozilla , 178.237.189.6 ,2017-01-28 04:06:44+00:00
6073,2017-01-28 04:20:24+00:00, WaltDisney , edit , Aegis.AbhishekKulkarni ,  , 85.15.232.229 ,2017-01-28 04:20:24+00:00
6074,2017-01-28 04:27:36+00:00, DesmondTutu , save , Aegis.AbhishekKulkarni , repRev 1 by BaseUserMapping_333 2017/03/25 06:45:44 , 164.41.126.248 ,2017-01-28 04:27:36+00:00
6075,2017-01-28 04:30:43+00:00, AungsansuuKyi , view , Aegis.AbhishekKulkarni , Mozilla , 155.248.2.129 ,2017-01-28 04:30:43+00:00
6076,2017-01-28 04:50:26+00:00, BillGates , edit , Aegis.AbhishekKulkarni ,  , 75.214.138.32 ,2017-01-28 04:50:26+00:00
6077,2017-01-28 04:54:33+00:00, PopejohnPaul , save , Aegis.AbhishekKulkarni , repRev 1 by BaseUserMapping_333 2017/03/25 06:55:42 , 179.218.4.87 ,2017-01-28 04:54:33+00:00
